,chrom,start,end,expHops,bgHops,norm_bgHops,pValue,negLog10pValue,rejected,corrected_pValue,negLog10corrected,,Nearby gene,
24599,chr6,125154854,125154933,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
25926,chr7,47982311,48085785,28,20,15.82703862,0.003558416,2.448743258,TRUE,0.012524999,1.902222289,,,
26151,chr7,87376430,87413846,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
29067,chr9,81410285,81412174,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
29920,chrUn_KI270748v1,85347,91162,28,20,15.82703862,0.003558416,2.448743258,TRUE,0.012524999,1.902222289,,,
30367,chrX,84436053,84501236,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
30408,chrX,92691386,92765391,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
30416,chrX,96358657,96406483,26,18,14.34433476,0.003558918,2.448681977,TRUE,0.012524999,1.902222289,,,
577,chr1,94322525,94418013,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
2049,chr1,203788333,203795426,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
2889,chr10,29629494,29659076,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
3288,chr10,72110491,72209990,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
3569,chr10,96255394,96284385,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
8093,chr14,55120850,55122157,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
9151,chr15,58421426,58442076,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
10412,chr16,71019494,71039089,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
14217,chr2,95521270,95528409,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
18204,chr3,53145680,53155704,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
19798,chr3_KI270782v1_alt,26570,76630,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
25259,chr6_GL000252v2_alt,2443729,2507581,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
25894,chr7,43183423,43195757,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
28631,chr9,5268810,5269274,27,19,15.08568669,0.003565939,2.447826061,TRUE,0.012529647,1.902061165,,,
23206,chr6,568819,704704,66,61,46.22246779,0.003578386,2.446312847,TRUE,0.012571945,1.900597536,,,
222,chr1,27684379,27684383,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
320,chr1,42016826,42016830,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
795,chr1,112641001,112641005,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1110,chr1,144120943,144120947,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1127,chr1,144844525,144844529,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1230,chr1,147233904,147237695,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1421,chr1,151156289,151156293,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1465,chr1,153001679,153001701,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1557,chr1,161571801,161571805,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1565,chr1,161765508,161765538,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1604,chr1,167310569,167310629,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1678,chr1,172746771,172746820,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
1768,chr1,180994513,180994517,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
2001,chr1,200518705,200518709,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
2956,chr10,35394473,35394477,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
3100,chr10,57276256,57276260,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
3347,chr10,78482080,78482138,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
3964,chr11,465943,465947,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4326,chr11,48191427,48191431,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4480,chr11,66709665,66709754,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4527,chr11,69604342,69604346,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4652,chr11,77642592,77642596,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4679,chr11,79514370,79514383,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4784,chr11,89983153,89983157,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4879,chr11,106316939,106316943,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4887,chr11,107841168,107841172,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4979,chr11,121325984,121325988,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
5052,chr11_KI270927v1_alt,778,17888,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
5231,chr12,15601344,15601348,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
5413,chr12,34671933,37424269,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
5790,chr12,60477472,60477476,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
6511,chr12,116347056,116347060,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
6517,chr12,116657562,116657566,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
6581,chr12,121516529,121516533,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
6916,chr13,30880858,30880862,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7295,chr13,68049529,68049749,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7374,chr13,82646786,82646790,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7544,chr13,111702189,111702202,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7593,chr14,20507367,20507371,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7747,chr14,31544313,31544317,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
7896,chr14,39563607,39563611,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8067,chr14,53520934,53520938,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8328,chr14,68258582,68260641,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8498,chr14,77662150,77662154,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8637,chr14,93945971,93946097,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8680,chr14,96904252,96904337,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8836,chr14_KI270847v1_alt,45344,45348,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8935,chr15,39202788,39202792,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
8981,chr15,43583227,44707349,323,372,276.7829183,0.003606556,2.442907278,TRUE,0.012618988,1.898975478,,,
9328,chr15,73186218,73186222,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
9522,chr15,87817126,87817167,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
9524,chr15,88089286,88089290,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
9556,chr15,89869350,89869354,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
9671,chr15,96230778,96230782,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10360,chr16,68005925,68005929,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10777,chr16_KI270854v1_alt,1830,1834,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10781,chr16_KI270854v1_alt,50527,50531,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10819,chr17,3634047,3634051,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10877,chr17,10262732,10262736,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
10994,chr17,22716963,26639595,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
11459,chr17,59987414,59998843,57,51,38.80894848,0.003658351,2.436714658,TRUE,0.012618988,1.898975478,,,
11695,chr17,63308885,63309088,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12029,chr17_GL383564v2_alt,11659,11663,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12095,chr17_KI270862v1_alt,285758,285762,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12200,chr18,8459391,8459646,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12375,chr18,24277089,24277093,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12664,chr18,75802123,75802127,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12967,chr19,31369547,31369551,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
12970,chr19,31418190,31418194,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13002,chr19,36490443,36491892,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13239,chr19_GL383576v1_alt,16459,16901,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13261,chr19_GL949748v2_alt,5756,10440,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13338,chr19_KI270938v1_alt,456670,457033,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13372,chr1_KI270711v1_random,1760,1764,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13385,chr1_KI270714v1_random,321,329,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13439,chr2,1692024,1692028,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13526,chr2,12456473,12456477,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13592,chr2,20053399,20053403,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
13966,chr2,61470655,61707759,111,113,84.77276819,0.003620286,2.441257073,TRUE,0.012618988,1.898975478,,,
14126,chr2,75153599,75153603,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
14807,chr2,160449605,160449609,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
14935,chr2,170938471,170938497,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
15216,chr2,196552226,196552230,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
15663,chr2,232549830,232549834,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
16067,chr20,34350337,34350341,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
16232,chr20,47337587,47340259,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
16519,chr20,51803245,51833311,57,51,38.80894848,0.003658351,2.436714658,TRUE,0.012618988,1.898975478,,,
16869,chr20,61178647,61178651,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17320,chr21,43287989,43287993,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17363,chr21_KI270872v1_alt,577,581,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17454,chr22,27203091,27203095,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17565,chr22,37760294,37760298,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17588,chr22,39527949,39527953,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17639,chr22,46444527,46444531,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17760,chr2_KI270770v1_alt,16676,16680,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17773,chr2_KI270776v1_alt,148353,148357,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17774,chr2_KI270776v1_alt,148534,148538,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
17796,chr3,3729120,3729124,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
18114,chr3,39015096,39418645,138,145,108.49603,0.003595139,2.444284342,TRUE,0.012618988,1.898975478,,,
18857,chr3,123750906,123750910,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
18874,chr3,125008929,125008933,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19448,chr3,175339535,175339539,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19548,chr3,185003385,185003389,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19669,chr3,192247482,192247486,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19780,chr3_KI270778v1_alt,3900,3904,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19814,chr3_KI270895v1_alt,107051,107055,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19818,chr3_KI270895v1_alt,161788,161792,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19859,chr3_KI270937v1_alt,164499,164503,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
19861,chr3_KI270937v1_alt,164537,164541,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
20614,chr4,95747687,95747691,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
20914,chr4,132245616,132245737,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
21248,chr4,170193850,170193854,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
21265,chr4,172140738,172140742,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
21850,chr5,39031300,39031321,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
21877,chr5,40294879,40294883,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
22084,chr5,59799657,59799661,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
22175,chr5,68448106,68450101,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
22326,chr5,87269579,87269583,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
22416,chr5,99107018,99107022,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
22925,chr5,159533538,159533560,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23072,chr5,177695491,177695495,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23141,chr5_GL339449v2_alt,1135296,1239097,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23156,chr5_GL949742v1_alt,164089,164093,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23257,chr6,4810379,4810383,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23328,chr6,10759504,10759508,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
23977,chr6,56187853,56187871,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
24519,chr6,116747993,116747997,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
24637,chr6,128513636,128519879,47,40,30.65407724,0.003625388,2.440645538,TRUE,0.012618988,1.898975478,,,
25082,chr6,159987739,159987743,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
25123,chr6,169931993,169931997,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
25804,chr7,31272278,31272282,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26011,chr7,67140448,67140452,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26066,chr7,77369768,77369772,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26148,chr7,87371068,87371103,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26232,chr7,94436110,94436114,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26698,chr7,134937484,134937488,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26777,chr7,141101328,141101332,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26803,chr7,143492423,143492427,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26945,chr7,158857121,158857230,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26957,chr7_GL383534v2_alt,61687,62159,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
26990,chr7_KI270808v1_alt,237949,237953,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27255,chr8,42125927,42125931,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27293,chr8,48731159,48731163,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27323,chr8,53551590,53551594,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27376,chr8,58842072,58842076,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27519,chr8,79743214,79743218,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27521,chr8,79799088,79799092,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27526,chr8,80108807,80108811,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
27994,chr8,102102017,102102021,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
28114,chr8,112705882,112705886,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
28120,chr8,114945533,114945537,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
28633,chr9,5416865,5416924,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
28807,chr9,34163678,34163682,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29374,chr9,104324295,104324467,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29382,chr9,105054970,105055100,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29400,chr9,106333785,106333789,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29469,chr9,109369267,109369271,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29771,chr9,134135919,134135923,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29799,chr9_GL383539v1_alt,13211,34145,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
29910,chrUn_KI270746v1,59061,59065,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30105,chrX,31382512,31382516,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30452,chrX,104659318,104659322,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30518,chrX,118066196,118066200,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30609,chrX,135531986,135532098,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30646,chrX,143769369,143769373,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
30703,chrX,155399647,155399651,5,0,1,0.003659847,2.43653709,TRUE,0.012618988,1.898975478,,,
4221,chr11,36052631,36420810,93,92,69.20437764,0.003670865,2.435231528,TRUE,0.012652727,1.897815873,,,
12111,chr17_KI270908v1_alt,603796,939961,93,92,69.20437764,0.003670865,2.435231528,TRUE,0.012652727,1.897815873,,,
27522,chr8,79799114,79935046,93,92,69.20437764,0.003670865,2.435231528,TRUE,0.012652727,1.897815873,,,
19341,chr3,167689169,167837686,73,69,52.15328323,0.003673716,2.434894452,TRUE,0.012661133,1.897527438,,,
8421,chr14,73696922,73785244,80,77,58.08409868,0.003678932,2.434278286,TRUE,0.012677689,1.896959909,,,
6263,chr12,95173881,95247952,99,99,74.39384116,0.003684545,2.433616127,TRUE,0.012695611,1.89634638,,,
21774,chr5,33122971,33998431,273,310,230.8190986,0.003711667,2.43043095,TRUE,0.012787633,1.893209827,,,
1794,chr1,182969540,183022199,46,39,29.91272531,0.003760214,2.424787477,TRUE,0.01294764,1.887809399,,,
14560,chr2,138418284,138435247,46,39,29.91272531,0.003760214,2.424787477,TRUE,0.01294764,1.887809399,,,
22091,chr5,60811173,60890760,46,39,29.91272531,0.003760214,2.424787477,TRUE,0.01294764,1.887809399,,,
23854,chr6,45711198,45796486,46,39,29.91272531,0.003760214,2.424787477,TRUE,0.01294764,1.887809399,,,
28963,chr9,75105550,75273492,46,39,29.91272531,0.003760214,2.424787477,TRUE,0.01294764,1.887809399,,,
3262,chr10,69362449,69437862,56,50,38.06759655,0.003813762,2.418646467,TRUE,0.013129084,1.881765567,,,
28483,chr8,140633867,140656760,56,50,38.06759655,0.003813762,2.418646467,TRUE,0.013129084,1.881765567,,,
27281,chr8,47176803,47370907,92,91,68.46302571,0.003840913,2.415565552,TRUE,0.013221075,1.878733234,,,
16778,chr20,57110892,57140105,79,76,57.34274675,0.003848845,2.414669529,TRUE,0.013246899,1.877885788,,,
18122,chr3,39902643,40206860,126,131,98.11710295,0.003849608,2.414583464,TRUE,0.013248042,1.877848293,,,
12489,chr18,44717700,45056785,115,118,88.47952785,0.003884188,2.41069979,TRUE,0.013365549,1.874013184,,,
15673,chr2,233488618,233556797,64,59,44.73976392,0.003905309,2.408344611,TRUE,0.013435223,1.871755119,,,
29644,chr9,124776475,124934430,64,59,44.73976392,0.003905309,2.408344611,TRUE,0.013435223,1.871755119,,,
22807,chr5,140933570,141095055,146,155,115.9095493,0.003937797,2.404746624,TRUE,0.013545477,1.868205681,,,
